base_name,original_filename,img_h,img_w,ssim_whole,ssim_edit_region,edit_region_pct,ssim_level,ssim_tier
005037,005037.jpg,512,512,0.99544,0.96669,11.22,⚠️  MILD,mild
005038,005038.jpg,512,512,0.99283,0.94708,11.53,⚠️  MILD,mild
005041,005041.jpg,512,512,0.99273,0.95009,12.15,⚠️  MILD,mild
005042,005042.jpg,512,512,0.99649,0.97623,9.94,⚠️  MILD,mild
005044,005044.jpg,512,512,0.99454,0.95439,10.38,⚠️  MILD,mild
005045,005045.jpg,512,512,0.99407,0.94886,9.9,⚠️  MILD,mild
005046,005046.jpg,512,512,0.99222,0.93568,10.81,⚠️  MILD,mild
005050,005050.jpg,512,512,0.9992,1.0,0.0,✅ NEGLIGIBLE,negligible
005053,005053.jpg,512,512,0.99116,0.93355,11.6,⚠️  MILD,mild
005055,005055.jpg,512,512,0.99394,0.95718,12.18,⚠️  MILD,mild
005056,005056.jpg,512,512,0.99049,0.92453,10.5,⚠️  MILD,mild
005058,005058.jpg,512,512,0.99621,0.97191,11.01,⚠️  MILD,mild
005059,005059.jpg,512,512,0.99469,0.95439,9.96,⚠️  MILD,mild
005060,005060.jpg,512,512,0.99458,0.95216,9.65,⚠️  MILD,mild
005061,005061.jpg,512,512,0.99086,0.92534,10.82,⚠️  MILD,mild
005062,005062.jpg,512,512,0.99091,0.93014,10.81,⚠️  MILD,mild
005063,005063.jpg,512,512,0.99542,0.96443,10.18,⚠️  MILD,mild
005065,005065.jpg,512,512,0.98994,0.92665,12.08,⚠️  MILD,mild
005067,005067.jpg,512,512,0.99628,0.97332,10.31,⚠️  MILD,mild
005068,005068.jpg,512,512,0.99248,0.94261,11.27,⚠️  MILD,mild
005069,005069.jpg,512,512,0.99612,0.96672,9.11,⚠️  MILD,mild
005070,005070.jpg,512,512,0.99843,0.99182,7.78,✅ NEGLIGIBLE,negligible
005071,005071.jpg,512,512,0.98797,0.90182,11.13,🔶 MODERATE,moderate
005073,005073.jpg,512,512,0.99391,0.94905,10.12,⚠️  MILD,mild
005074,005074.jpg,512,512,0.99363,0.9462,10.35,⚠️  MILD,mild
005075,005075.jpg,512,512,0.99628,0.98106,9.32,✅ NEGLIGIBLE,negligible
005076,005076.jpg,512,512,0.99722,0.98034,10.46,✅ NEGLIGIBLE,negligible
005078,005078.jpg,512,512,0.99335,0.94854,10.96,⚠️  MILD,mild
005080,005080.jpg,512,512,0.99597,0.96608,8.32,⚠️  MILD,mild
005081,005081.jpg,512,512,0.99706,0.98059,11.09,✅ NEGLIGIBLE,negligible
005083,005083.jpg,512,512,0.99643,0.97664,10.87,⚠️  MILD,mild
005084,005084.jpg,512,512,0.99561,0.97162,9.56,⚠️  MILD,mild
005091,005091.jpg,512,512,0.99736,0.98202,10.29,✅ NEGLIGIBLE,negligible
005093,005093.jpg,512,512,0.99325,0.94405,10.58,⚠️  MILD,mild
005095,005095.jpg,512,512,0.99752,0.98184,9.19,✅ NEGLIGIBLE,negligible
005097,005097.jpg,512,512,0.99621,0.97511,11.54,⚠️  MILD,mild
005098,005098.jpg,512,512,0.99541,0.95599,8.55,⚠️  MILD,mild
005100,005100.jpg,512,512,0.99446,0.95573,9.35,⚠️  MILD,mild
005101,005101.jpg,512,512,0.99398,0.95002,9.09,⚠️  MILD,mild
005102,005102.jpg,512,512,0.99535,0.96211,9.61,⚠️  MILD,mild
005105,005105.jpg,512,512,0.99322,0.94726,11.59,⚠️  MILD,mild
005106,005106.jpg,512,512,0.98975,0.92523,11.45,⚠️  MILD,mild
005107,005107.jpg,512,512,0.99336,0.93595,9.34,⚠️  MILD,mild
005109,005109.jpg,512,512,0.99005,0.92399,11.72,⚠️  MILD,mild
005110,005110.jpg,512,512,0.99322,0.93923,9.69,⚠️  MILD,mild
005111,005111.jpg,512,512,0.99575,0.9639,9.04,⚠️  MILD,mild
005115,005115.jpg,512,512,0.99529,0.96322,10.38,⚠️  MILD,mild
005116,005116.jpg,512,512,0.99362,0.95156,11.14,⚠️  MILD,mild
005117,005117.jpg,512,512,0.99191,0.93335,10.64,⚠️  MILD,mild
005119,005119.jpg,512,512,0.9961,0.96504,9.01,⚠️  MILD,mild
005120,005120.jpg,512,512,0.99396,0.95232,10.67,⚠️  MILD,mild
005121,005121.jpg,512,512,0.99613,0.96718,9.09,⚠️  MILD,mild
005123,005123.jpg,512,512,0.99054,0.92264,11.05,⚠️  MILD,mild
005128,005128.jpg,512,512,0.98817,0.90718,10.26,🔶 MODERATE,moderate
005129,005129.jpg,512,512,0.99183,0.92656,9.89,⚠️  MILD,mild
005134,005134.jpg,512,512,0.99081,0.93234,12.18,⚠️  MILD,mild
005135,005135.jpg,512,512,0.99139,0.92966,9.92,⚠️  MILD,mild
005136,005136.jpg,512,512,0.99508,0.96074,9.59,⚠️  MILD,mild
005137,005137.jpg,512,512,0.9926,0.93975,10.83,⚠️  MILD,mild
005138,005138.jpg,512,512,0.98866,0.91259,11.27,🔶 MODERATE,moderate
005140,005140.jpg,512,512,0.99514,0.96433,10.66,⚠️  MILD,mild
005141,005141.jpg,512,512,0.99605,0.96582,8.27,⚠️  MILD,mild
005142,005142.jpg,512,512,0.99234,0.93734,10.34,⚠️  MILD,mild
005145,005145.jpg,512,512,0.99669,0.97191,8.53,⚠️  MILD,mild
005146,005146.jpg,512,512,0.99304,0.95653,12.09,⚠️  MILD,mild
005147,005147.jpg,512,512,0.99383,0.94589,9.65,⚠️  MILD,mild
005149,005149.jpg,512,512,0.98872,0.90392,10.72,🔶 MODERATE,moderate
005154,005154.jpg,512,512,0.99384,0.95531,11.32,⚠️  MILD,mild
005156,005156.jpg,512,512,0.99303,0.94255,9.56,⚠️  MILD,mild
005159,005159.jpg,512,512,0.99754,0.97869,8.03,⚠️  MILD,mild
005163,005163.jpg,512,512,0.99687,0.97425,8.9,⚠️  MILD,mild
005164,005164.jpg,512,512,0.99624,0.97641,9.55,⚠️  MILD,mild
005165,005165.jpg,512,512,0.9956,0.9746,10.76,⚠️  MILD,mild
005170,005170.jpg,512,512,0.99085,0.94587,13.28,⚠️  MILD,mild
005173,005173.jpg,512,512,0.99557,0.97299,12.33,⚠️  MILD,mild
005178,005178.jpg,512,512,0.99342,0.94089,9.68,⚠️  MILD,mild
005179,005179.jpg,512,512,0.99153,0.92821,10.63,⚠️  MILD,mild
005185,005185.jpg,512,512,0.99774,0.98642,10.21,✅ NEGLIGIBLE,negligible
005189,005189.jpg,512,512,0.98858,0.92159,12.19,⚠️  MILD,mild
005191,005191.jpg,512,512,0.99349,0.95116,9.63,⚠️  MILD,mild
005193,005193.jpg,512,512,0.9937,0.95577,12.2,⚠️  MILD,mild
005196,005196.jpg,512,512,0.99536,0.96702,9.39,⚠️  MILD,mild
005199,005199.jpg,512,512,0.99711,0.97912,9.72,⚠️  MILD,mild
005201,005201.jpg,512,512,0.99802,0.98625,8.27,✅ NEGLIGIBLE,negligible
005206,005206.jpg,512,512,0.99141,0.92807,10.52,⚠️  MILD,mild
005208,005208.jpg,512,512,0.99597,0.96359,8.49,⚠️  MILD,mild
005209,005209.jpg,512,512,0.98434,0.87535,11.54,🔴 SIGNIFICANT,significant
005210,005210.jpg,512,512,0.99327,0.95621,10.88,⚠️  MILD,mild
005211,005211.jpg,512,512,0.99348,0.95485,12.42,⚠️  MILD,mild
005212,005212.jpg,512,512,0.99569,0.96869,10.8,⚠️  MILD,mild
005213,005213.jpg,512,512,0.99709,0.98462,9.38,✅ NEGLIGIBLE,negligible
005214,005214.jpg,512,512,0.98997,0.90659,9.58,🔶 MODERATE,moderate
005215,005215.jpg,512,512,0.99452,0.95472,10.36,⚠️  MILD,mild
005217,005217.jpg,512,512,0.99457,0.95855,9.09,⚠️  MILD,mild
005218,005218.jpg,512,512,0.99359,0.95237,11.3,⚠️  MILD,mild
005220,005220.jpg,512,512,0.99441,0.95918,11.07,⚠️  MILD,mild
005221,005221.jpg,512,512,0.99368,0.94845,10.76,⚠️  MILD,mild
005224,005224.jpg,512,512,0.99512,0.96074,10.28,⚠️  MILD,mild
005226,005226.jpg,512,512,0.98799,0.91915,12.77,🔶 MODERATE,moderate
005227,005227.jpg,512,512,0.98845,0.9255,12.96,⚠️  MILD,mild
005231,005231.jpg,512,512,0.99509,0.96525,9.77,⚠️  MILD,mild
005232,005232.jpg,512,512,0.99331,0.94939,10.35,⚠️  MILD,mild
005233,005233.jpg,512,512,0.99458,0.96116,11.56,⚠️  MILD,mild
005235,005235.jpg,512,512,0.99731,0.97629,7.88,⚠️  MILD,mild
005238,005238.jpg,512,512,0.99379,0.95424,9.4,⚠️  MILD,mild
005245,005245.jpg,512,512,0.99559,0.96268,9.39,⚠️  MILD,mild
005248,005248.jpg,512,512,0.9963,0.97357,11.01,⚠️  MILD,mild
005250,005250.jpg,512,512,0.9948,0.96182,10.84,⚠️  MILD,mild
005251,005251.jpg,512,512,0.99164,0.93087,10.61,⚠️  MILD,mild
005253,005253.jpg,512,512,0.99233,0.93936,10.97,⚠️  MILD,mild
005254,005254.jpg,512,512,0.99546,0.96428,10.47,⚠️  MILD,mild
005255,005255.jpg,512,512,0.99047,0.93652,12.47,⚠️  MILD,mild
005256,005256.jpg,512,512,0.99652,0.97483,10.5,⚠️  MILD,mild
005257,005257.jpg,512,512,0.99604,0.97383,11.65,⚠️  MILD,mild
005259,005259.jpg,512,512,0.99028,0.93335,11.79,⚠️  MILD,mild
005262,005262.jpg,512,512,0.99664,0.97486,10.25,⚠️  MILD,mild
005264,005264.jpg,512,512,0.99299,0.94212,9.98,⚠️  MILD,mild
005267,005267.jpg,512,512,0.99337,0.94484,9.62,⚠️  MILD,mild
005270,005270.jpg,512,512,0.99269,0.95266,13.4,⚠️  MILD,mild
005271,005271.jpg,512,512,0.99476,0.96164,10.39,⚠️  MILD,mild
005272,005272.jpg,512,512,0.99367,0.93765,8.82,⚠️  MILD,mild
005274,005274.jpg,512,512,0.99378,0.95542,11.84,⚠️  MILD,mild
005275,005275.jpg,512,512,0.99633,0.97604,11.33,⚠️  MILD,mild
005278,005278.jpg,512,512,0.99615,0.97176,11.01,⚠️  MILD,mild
005279,005279.jpg,512,512,0.99481,0.95589,10.08,⚠️  MILD,mild
005282,005282.jpg,512,512,0.99636,0.96938,9.22,⚠️  MILD,mild
005284,005284.jpg,512,512,0.98951,0.91401,10.89,🔶 MODERATE,moderate
005287,005287.jpg,512,512,0.99201,0.94478,11.21,⚠️  MILD,mild
005288,005288.jpg,512,512,0.99367,0.9559,12.2,⚠️  MILD,mild
005289,005289.jpg,512,512,0.99422,0.95798,11.3,⚠️  MILD,mild
005290,005290.jpg,512,512,0.99135,0.92113,9.54,⚠️  MILD,mild
005291,005291.jpg,512,512,0.99763,0.98447,10.7,✅ NEGLIGIBLE,negligible
005292,005292.jpg,512,512,0.99673,0.97445,10.44,⚠️  MILD,mild
005293,005293.jpg,512,512,0.99593,0.96888,10.68,⚠️  MILD,mild
005297,005297.jpg,512,512,0.9948,0.95921,10.75,⚠️  MILD,mild
005298,005298.jpg,512,512,0.99234,0.95097,12.07,⚠️  MILD,mild
005300,005300.jpg,512,512,0.99254,0.94129,9.44,⚠️  MILD,mild
005301,005301.jpg,512,512,0.99524,0.96207,9.22,⚠️  MILD,mild
005303,005303.jpg,512,512,0.99455,0.9582,8.64,⚠️  MILD,mild
005304,005304.jpg,512,512,0.99714,0.97897,9.4,⚠️  MILD,mild
005305,005305.jpg,512,512,0.99353,0.95472,9.92,⚠️  MILD,mild
005306,005306.jpg,512,512,0.9924,0.94675,11.04,⚠️  MILD,mild
005307,005307.jpg,512,512,0.9949,0.96564,11.86,⚠️  MILD,mild
005308,005308.jpg,512,512,0.99374,0.95463,9.85,⚠️  MILD,mild
005310,005310.jpg,512,512,0.99551,0.9658,10.41,⚠️  MILD,mild
005311,005311.jpg,512,512,0.99281,0.95069,11.44,⚠️  MILD,mild
005313,005313.jpg,512,512,0.99303,0.95411,11.84,⚠️  MILD,mild
005316,005316.jpg,512,512,0.99694,0.97626,9.68,⚠️  MILD,mild
005320,005320.jpg,512,512,0.99312,0.9484,11.25,⚠️  MILD,mild
005321,005321.jpg,512,512,0.99297,0.9526,12.74,⚠️  MILD,mild
005324,005324.jpg,512,512,0.98972,0.91681,11.1,🔶 MODERATE,moderate
005326,005326.jpg,512,512,0.99234,0.93736,10.62,⚠️  MILD,mild
005330,005330.jpg,512,512,0.9936,0.94703,10.28,⚠️  MILD,mild
005332,005332.jpg,512,512,0.99565,0.96876,10.94,⚠️  MILD,mild
005334,005334.jpg,512,512,0.99453,0.96113,10.27,⚠️  MILD,mild
005336,005336.jpg,512,512,0.99584,0.97141,11.51,⚠️  MILD,mild
005337,005337.jpg,512,512,0.99018,0.91917,10.89,🔶 MODERATE,moderate
005338,005338.jpg,512,512,0.99446,0.96,11.3,⚠️  MILD,mild
005339,005339.jpg,512,512,0.99632,0.96902,9.31,⚠️  MILD,mild
005340,005340.jpg,512,512,0.98919,0.90515,10.29,🔶 MODERATE,moderate
005341,005341.jpg,512,512,0.99746,0.97774,7.44,⚠️  MILD,mild
005343,005343.jpg,512,512,0.9968,0.97561,9.69,⚠️  MILD,mild
005349,005349.jpg,512,512,0.98989,0.91364,10.42,🔶 MODERATE,moderate
005352,005352.jpg,512,512,0.99619,0.9709,9.68,⚠️  MILD,mild
005356,005356.jpg,512,512,0.98894,0.91296,11.51,🔶 MODERATE,moderate
005358,005358.jpg,512,512,0.99195,0.92671,9.54,⚠️  MILD,mild
005360,005360.jpg,512,512,0.99199,0.9439,12.31,⚠️  MILD,mild
005367,005367.jpg,512,512,0.99671,0.97665,9.35,⚠️  MILD,mild
005368,005368.jpg,512,512,0.99207,0.92633,9.58,⚠️  MILD,mild
005369,005369.jpg,512,512,0.99635,0.97546,10.68,⚠️  MILD,mild
005371,005371.jpg,512,512,0.99563,0.96865,10.97,⚠️  MILD,mild
005372,005372.jpg,512,512,0.99285,0.94766,10.83,⚠️  MILD,mild
005373,005373.jpg,512,512,0.99031,0.93371,12.36,⚠️  MILD,mild
005374,005374.jpg,512,512,0.99367,0.95324,11.2,⚠️  MILD,mild
005377,005377.jpg,512,512,0.99112,0.9265,10.45,⚠️  MILD,mild
005378,005378.jpg,512,512,0.98895,0.90744,10.9,🔶 MODERATE,moderate
005379,005379.jpg,512,512,0.99359,0.95059,11.14,⚠️  MILD,mild
005380,005380.jpg,512,512,0.9916,0.93417,11.36,⚠️  MILD,mild
005386,005386.jpg,512,512,0.99372,0.95305,11.68,⚠️  MILD,mild
005387,005387.jpg,512,512,0.98956,0.90242,9.56,🔶 MODERATE,moderate
005388,005388.jpg,512,512,0.99213,0.94584,11.36,⚠️  MILD,mild
005389,005389.jpg,512,512,0.98619,0.89906,11.93,🔶 MODERATE,moderate
005394,005394.jpg,512,512,0.98424,0.88677,12.18,🔶 MODERATE,moderate
005396,005396.jpg,512,512,0.99296,0.94421,9.69,⚠️  MILD,mild
005398,005398.jpg,512,512,0.99115,0.92425,10.36,⚠️  MILD,mild
005399,005399.jpg,512,512,0.99583,0.96493,9.17,⚠️  MILD,mild
005400,005400.jpg,512,512,0.98945,0.90615,10.17,🔶 MODERATE,moderate
005401,005401.jpg,512,512,0.98827,0.91989,11.74,🔶 MODERATE,moderate
005403,005403.jpg,512,512,0.99087,0.9385,13.02,⚠️  MILD,mild
005406,005406.jpg,512,512,0.98748,0.88562,9.93,🔶 MODERATE,moderate
005407,005407.jpg,512,512,0.99124,0.92647,10.65,⚠️  MILD,mild
005410,005410.jpg,512,512,0.99727,0.97935,8.51,⚠️  MILD,mild
005413,005413.jpg,512,512,0.98624,0.88089,10.7,🔶 MODERATE,moderate
005414,005414.jpg,512,512,0.99395,0.95357,9.74,⚠️  MILD,mild
005421,005421.jpg,512,512,0.99623,0.9736,11.24,⚠️  MILD,mild
005422,005422.jpg,512,512,0.99501,0.96496,9.93,⚠️  MILD,mild
005425,005425.jpg,512,512,0.98715,0.89841,10.9,🔶 MODERATE,moderate
005428,005428.jpg,512,512,0.99334,0.95385,12.36,⚠️  MILD,mild
005431,005431.jpg,512,512,0.99689,0.97671,9.91,⚠️  MILD,mild
005432,005432.jpg,512,512,0.99357,0.94486,10.28,⚠️  MILD,mild
005433,005433.jpg,512,512,0.99695,0.97624,9.59,⚠️  MILD,mild
005434,005434.jpg,512,512,0.98859,0.90724,11.14,🔶 MODERATE,moderate
005436,005436.jpg,512,512,0.99751,0.97746,7.71,⚠️  MILD,mild
005437,005437.jpg,512,512,0.99444,0.96179,10.7,⚠️  MILD,mild
005439,005439.jpg,512,512,0.99127,0.94089,11.32,⚠️  MILD,mild
005441,005441.jpg,512,512,0.99826,0.98479,6.88,✅ NEGLIGIBLE,negligible
005443,005443.jpg,512,512,0.99428,0.95097,9.04,⚠️  MILD,mild
005444,005444.jpg,512,512,0.99395,0.94781,10.08,⚠️  MILD,mild
005445,005445.jpg,512,512,0.99342,0.9565,10.84,⚠️  MILD,mild
005450,005450.jpg,512,512,0.99549,0.96488,10.5,⚠️  MILD,mild
005452,005452.jpg,512,512,0.99466,0.96408,9.7,⚠️  MILD,mild
005457,005457.jpg,512,512,0.99214,0.95269,12.51,⚠️  MILD,mild
005458,005458.jpg,512,512,0.98907,0.93464,13.59,⚠️  MILD,mild
005459,005459.jpg,512,512,0.98908,0.9189,10.84,🔶 MODERATE,moderate
005461,005461.jpg,512,512,0.98974,0.93112,12.37,⚠️  MILD,mild
005462,005462.jpg,512,512,0.98715,0.91297,12.52,🔶 MODERATE,moderate
005463,005463.jpg,512,512,0.99671,0.97231,8.78,⚠️  MILD,mild
005468,005468.jpg,512,512,0.99477,0.95772,9.98,⚠️  MILD,mild
005470,005470.jpg,512,512,0.99214,0.9416,9.98,⚠️  MILD,mild
005473,005473.jpg,512,512,0.99293,0.95497,11.77,⚠️  MILD,mild
005474,005474.jpg,512,512,0.99272,0.94371,11.0,⚠️  MILD,mild
005475,005475.jpg,512,512,0.99775,0.98531,9.25,✅ NEGLIGIBLE,negligible
005476,005476.jpg,512,512,0.99738,0.97869,8.21,⚠️  MILD,mild
005477,005477.jpg,512,512,0.99069,0.92773,10.54,⚠️  MILD,mild
005479,005479.jpg,512,512,0.98727,0.90054,11.72,🔶 MODERATE,moderate
005480,005480.jpg,512,512,0.99144,0.94524,12.41,⚠️  MILD,mild
005481,005481.jpg,512,512,0.98785,0.89709,10.75,🔶 MODERATE,moderate
005482,005482.jpg,512,512,0.99564,0.96457,10.15,⚠️  MILD,mild
005483,005483.jpg,512,512,0.996,0.97073,10.18,⚠️  MILD,mild
005484,005484.jpg,512,512,0.99436,0.95671,11.1,⚠️  MILD,mild
005487,005487.jpg,512,512,0.99659,0.97004,8.91,⚠️  MILD,mild
005488,005488.jpg,512,512,0.99006,0.93013,11.72,⚠️  MILD,mild
005489,005489.jpg,512,512,0.99022,0.94611,13.68,⚠️  MILD,mild
005492,005492.jpg,512,512,0.99417,0.96139,10.72,⚠️  MILD,mild
005493,005493.jpg,512,512,0.98871,0.91533,11.94,🔶 MODERATE,moderate
005494,005494.jpg,512,512,0.99409,0.9555,10.91,⚠️  MILD,mild
005500,005500.jpg,512,512,0.9898,0.90911,10.07,🔶 MODERATE,moderate
005501,005501.jpg,512,512,0.98781,0.92377,14.49,⚠️  MILD,mild
005502,005502.jpg,512,512,0.99644,0.97402,10.91,⚠️  MILD,mild
005503,005503.jpg,512,512,0.98649,0.89922,11.62,🔶 MODERATE,moderate
005507,005507.jpg,512,512,0.99041,0.93303,11.79,⚠️  MILD,mild
005508,005508.jpg,512,512,0.99201,0.9385,10.31,⚠️  MILD,mild
005513,005513.jpg,512,512,0.99541,0.96869,11.73,⚠️  MILD,mild
005516,005516.jpg,512,512,0.99596,0.96926,10.13,⚠️  MILD,mild
005517,005517.jpg,512,512,0.98892,0.91717,11.2,🔶 MODERATE,moderate
005518,005518.jpg,512,512,0.99484,0.95788,10.23,⚠️  MILD,mild
005520,005520.jpg,512,512,0.99247,0.93473,10.24,⚠️  MILD,mild
005522,005522.jpg,512,512,0.99315,0.94144,10.24,⚠️  MILD,mild
005524,005524.jpg,512,512,0.99307,0.94784,9.53,⚠️  MILD,mild
005525,005525.jpg,512,512,0.99,0.91048,9.28,🔶 MODERATE,moderate
005528,005528.jpg,512,512,0.99583,0.97381,12.11,⚠️  MILD,mild
005529,005529.jpg,512,512,0.99538,0.96442,10.45,⚠️  MILD,mild
005533,005533.jpg,512,512,0.9973,0.97993,9.47,⚠️  MILD,mild
005538,005538.jpg,512,512,0.99127,0.91962,9.58,🔶 MODERATE,moderate
005539,005539.jpg,512,512,0.99583,0.97122,10.91,⚠️  MILD,mild
005540,005540.jpg,512,512,0.99065,0.92653,11.48,⚠️  MILD,mild
005544,005544.jpg,512,512,0.99444,0.9603,11.86,⚠️  MILD,mild
005545,005545.jpg,512,512,0.99384,0.95394,11.5,⚠️  MILD,mild
005547,005547.jpg,512,512,0.99415,0.95181,9.32,⚠️  MILD,mild
005548,005548.jpg,512,512,0.99747,0.98402,6.73,✅ NEGLIGIBLE,negligible
005549,005549.jpg,512,512,0.99507,0.96155,10.19,⚠️  MILD,mild
005550,005550.jpg,512,512,0.99229,0.93486,10.36,⚠️  MILD,mild
005551,005551.jpg,512,512,0.99631,0.97407,10.55,⚠️  MILD,mild
005552,005552.jpg,512,512,0.99551,0.96393,9.96,⚠️  MILD,mild
005553,005553.jpg,512,512,0.99555,0.96773,11.37,⚠️  MILD,mild
005559,005559.jpg,512,512,0.99553,0.96637,10.96,⚠️  MILD,mild
005560,005560.jpg,512,512,0.9923,0.94755,11.53,⚠️  MILD,mild
005562,005562.jpg,512,512,0.9923,0.93795,9.58,⚠️  MILD,mild
005563,005563.jpg,512,512,0.99074,0.94182,13.06,⚠️  MILD,mild
005565,005565.jpg,512,512,0.99195,0.94039,12.04,⚠️  MILD,mild
005566,005566.jpg,512,512,0.99562,0.96555,10.32,⚠️  MILD,mild
005567,005567.jpg,512,512,0.99555,0.9624,9.21,⚠️  MILD,mild
005568,005568.jpg,512,512,0.98984,0.93165,11.88,⚠️  MILD,mild
005570,005570.jpg,512,512,0.99676,0.97488,9.93,⚠️  MILD,mild
005572,005572.jpg,512,512,0.99019,0.9294,10.74,⚠️  MILD,mild
005573,005573.jpg,512,512,0.99348,0.95067,11.48,⚠️  MILD,mild
005574,005574.jpg,512,512,0.99009,0.92467,10.9,⚠️  MILD,mild
005576,005576.jpg,512,512,0.99519,0.95674,9.23,⚠️  MILD,mild
005578,005578.jpg,512,512,0.99398,0.96186,12.81,⚠️  MILD,mild
005580,005580.jpg,512,512,0.99199,0.94586,11.63,⚠️  MILD,mild
005582,005582.jpg,512,512,0.99439,0.95305,10.11,⚠️  MILD,mild
005584,005584.jpg,512,512,0.99171,0.93926,10.75,⚠️  MILD,mild
005585,005585.jpg,512,512,0.99329,0.94121,9.71,⚠️  MILD,mild
005587,005587.jpg,512,512,0.99788,0.98589,8.99,✅ NEGLIGIBLE,negligible
005589,005589.jpg,512,512,0.99604,0.96984,10.16,⚠️  MILD,mild
005591,005591.jpg,512,512,0.99449,0.96477,11.8,⚠️  MILD,mild
005593,005593.jpg,512,512,0.98824,0.91278,10.96,🔶 MODERATE,moderate
005595,005595.jpg,512,512,0.99387,0.95839,12.5,⚠️  MILD,mild
005597,005597.jpg,512,512,0.99344,0.94542,10.28,⚠️  MILD,mild
005599,005599.jpg,512,512,0.9939,0.95106,10.48,⚠️  MILD,mild
005602,005602.jpg,512,512,0.99511,0.95489,9.07,⚠️  MILD,mild
005604,005604.jpg,512,512,0.99154,0.91784,9.27,🔶 MODERATE,moderate
005605,005605.jpg,512,512,0.99682,0.98107,9.5,✅ NEGLIGIBLE,negligible
005608,005608.jpg,512,512,0.99464,0.95516,9.59,⚠️  MILD,mild
005609,005609.jpg,512,512,0.99193,0.93651,9.47,⚠️  MILD,mild
005610,005610.jpg,512,512,0.99672,0.96893,8.04,⚠️  MILD,mild
005613,005613.jpg,512,512,0.99168,0.92551,9.78,⚠️  MILD,mild
005614,005614.jpg,512,512,0.99583,0.96851,10.27,⚠️  MILD,mild
005616,005616.jpg,512,512,0.98952,0.92437,11.42,⚠️  MILD,mild
005618,005618.jpg,512,512,0.99509,0.95912,9.54,⚠️  MILD,mild
005620,005620.jpg,512,512,0.98459,0.90086,12.97,🔶 MODERATE,moderate
005623,005623.jpg,512,512,0.99568,0.96608,10.11,⚠️  MILD,mild
005627,005627.jpg,512,512,0.99369,0.95671,12.16,⚠️  MILD,mild
005628,005628.jpg,512,512,0.99044,0.92985,11.05,⚠️  MILD,mild
005629,005629.jpg,512,512,0.99693,0.97478,8.76,⚠️  MILD,mild
005630,005630.jpg,512,512,0.99274,0.9318,9.49,⚠️  MILD,mild
005631,005631.jpg,512,512,0.99666,0.97583,11.22,⚠️  MILD,mild
005633,005633.jpg,512,512,0.99395,0.95454,10.21,⚠️  MILD,mild
005640,005640.jpg,512,512,0.99049,0.93952,12.93,⚠️  MILD,mild
005642,005642.jpg,512,512,0.99463,0.95207,9.39,⚠️  MILD,mild
005644,005644.jpg,512,512,0.98974,0.93447,13.0,⚠️  MILD,mild
005646,005646.jpg,512,512,0.99587,0.96368,9.12,⚠️  MILD,mild
005648,005648.jpg,512,512,0.99314,0.94257,10.52,⚠️  MILD,mild
005649,005649.jpg,512,512,0.99607,0.96879,10.42,⚠️  MILD,mild
005651,005651.jpg,512,512,0.99168,0.93941,12.05,⚠️  MILD,mild
005652,005652.jpg,512,512,0.99066,0.92263,10.61,⚠️  MILD,mild
005653,005653.jpg,512,512,0.99159,0.93188,10.85,⚠️  MILD,mild
005655,005655.jpg,512,512,0.99256,0.9504,11.64,⚠️  MILD,mild
005656,005656.jpg,512,512,0.99494,0.96829,13.07,⚠️  MILD,mild
005660,005660.jpg,512,512,0.99444,0.953,9.94,⚠️  MILD,mild
005662,005662.jpg,512,512,0.9919,0.9377,11.38,⚠️  MILD,mild
005663,005663.jpg,512,512,0.99066,0.93377,11.64,⚠️  MILD,mild
005665,005665.jpg,512,512,0.99529,0.96226,10.15,⚠️  MILD,mild
005673,005673.jpg,512,512,0.99444,0.96335,12.63,⚠️  MILD,mild
005674,005674.jpg,512,512,0.99452,0.95829,10.84,⚠️  MILD,mild
005675,005675.jpg,512,512,0.98955,0.92918,13.19,⚠️  MILD,mild
